Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,defectType,phoneType,numberRepairs,defectFixed
77,Test Repair,Tester5,1970-01-04 00:02:00.000,1970-01-04 00:09:00.000,Variant 24,24,complete,Simulated process instance,,,1,true
77,Archive Repair,System,1970-01-04 00:15:00.000,1970-01-04 00:15:00.000,Variant 24,24,complete,Simulated process instance,,,1,true
770,Register,System,1970-01-18 05:18:00.000,1970-01-18 05:18:00.000,Variant 3,3,complete,Simulated process instance,,,,
770,Analyze Defect,Tester2,1970-01-18 05:18:00.000,1970-01-18 05:23:00.000,Variant 3,3,complete,Simulated process instance,1,T1,,
770,Repair (Simple),SolverS3,1970-01-18 05:25:00.000,1970-01-18 05:35:00.000,Variant 3,3,complete,Simulated process instance,,,,
770,Test Repair,Tester4,1970-01-18 05:35:00.000,1970-01-18 05:45:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
770,Inform User,System,1970-01-18 05:39:00.000,1970-01-18 05:39:00.000,Variant 3,3,complete,Simulated process instance,,,,
770,Archive Repair,System,1970-01-18 05:50:00.000,1970-01-18 05:50:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
771,Register,System,1970-01-18 07:54:00.000,1970-01-18 07:54:00.000,Variant 19,19,complete,Simulated process instance,,,,
771,Analyze Defect,Tester6,1970-01-18 07:54:00.000,1970-01-18 08:03:00.000,Variant 19,19,complete,Simulated process instance,10,T1,,
771,Repair (Complex),SolverC2,1970-01-18 08:09:00.000,1970-01-18 08:19:00.000,Variant 19,19,complete,Simulated process instance,,,,
771,Test Repair,Tester4,1970-01-18 08:19:00.000,1970-01-18 08:28:00.000,Variant 19,19,complete,Simulated process instance,,,0,false
771,Restart Repair,System,1970-01-18 08:35:00.000,1970-01-18 08:35:00.000,Variant 19,19,complete,Simulated process instance,,,,
771,Repair (Complex),SolverC3,1970-01-18 08:35:00.000,1970-01-18 09:24:00.000,Variant 19,19,complete,Simulated process instance,,,,
771,Inform User,System,1970-01-18 08:45:00.000,1970-01-18 08:45:00.000,Variant 19,19,complete,Simulated process instance,,,,
771,Test Repair,Tester5,1970-01-18 09:24:00.000,1970-01-18 09:29:00.000,Variant 19,19,complete,Simulated process instance,,,0,true
771,Archive Repair,System,1970-01-18 09:34:00.000,1970-01-18 09:34:00.000,Variant 19,19,complete,Simulated process instance,,,0,true
772,Register,System,1970-01-17 15:08:00.000,1970-01-17 15:08:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Analyze Defect,Tester2,1970-01-17 15:08:00.000,1970-01-17 15:16:00.000,Variant 18,18,complete,Simulated process instance,2,T3,,
772,Repair (Simple),SolverS1,1970-01-17 15:18:00.000,1970-01-17 15:23:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Test Repair,Tester6,1970-01-17 15:23:00.000,1970-01-17 15:32:00.000,Variant 18,18,complete,Simulated process instance,,,1,false
772,Restart Repair,System,1970-01-17 15:38:00.000,1970-01-17 15:38:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Repair (Simple),SolverS1,1970-01-17 15:38:00.000,1970-01-17 15:43:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Inform User,System,1970-01-17 15:39:00.000,1970-01-17 15:39:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Test Repair,Tester4,1970-01-17 15:43:00.000,1970-01-17 15:50:00.000,Variant 18,18,complete,Simulated process instance,,,2,false
772,Restart Repair,System,1970-01-17 15:59:00.000,1970-01-17 15:59:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Repair (Simple),SolverS3,1970-01-17 15:59:00.000,1970-01-17 16:10:00.000,Variant 18,18,complete,Simulated process instance,,,,
772,Test Repair,Tester3,1970-01-17 16:10:00.000,1970-01-17 16:16:00.000,Variant 18,18,complete,Simulated process instance,,,3,true
772,Archive Repair,System,1970-01-17 16:24:00.000,1970-01-17 16:24:00.000,Variant 18,18,complete,Simulated process instance,,,3,true
773,Register,System,1970-01-18 02:30:00.000,1970-01-18 02:30:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Analyze Defect,Tester3,1970-01-18 02:30:00.000,1970-01-18 02:38:00.000,Variant 6,6,complete,Simulated process instance,4,T1,,
773,Repair (Simple),SolverS1,1970-01-18 02:59:00.000,1970-01-18 03:05:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Test Repair,Tester4,1970-01-18 03:05:00.000,1970-01-18 03:15:00.000,Variant 6,6,complete,Simulated process instance,,,1,false
773,Inform User,System,1970-01-18 03:17:00.000,1970-01-18 03:17:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Restart Repair,System,1970-01-18 03:24:00.000,1970-01-18 03:24:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Repair (Simple),SolverS2,1970-01-18 03:24:00.000,1970-01-18 03:31:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Test Repair,Tester3,1970-01-18 03:31:00.000,1970-01-18 03:41:00.000,Variant 6,6,complete,Simulated process instance,,,2,false
773,Restart Repair,System,1970-01-18 03:47:00.000,1970-01-18 03:47:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Repair (Simple),SolverS2,1970-01-18 03:47:00.000,1970-01-18 03:55:00.000,Variant 6,6,complete,Simulated process instance,,,,
773,Test Repair,Tester4,1970-01-18 03:55:00.000,1970-01-18 04:01:00.000,Variant 6,6,complete,Simulated process instance,,,3,true
773,Archive Repair,System,1970-01-18 04:08:00.000,1970-01-18 04:08:00.000,Variant 6,6,complete,Simulated process instance,,,3,true
774,Register,System,1970-01-17 07:08:00.000,1970-01-17 07:08:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Analyze Defect,Tester6,1970-01-17 07:08:00.000,1970-01-17 07:13:00.000,Variant 6,6,complete,Simulated process instance,2,T3,,
774,Repair (Simple),SolverS1,1970-01-17 07:32:00.000,1970-01-17 07:38:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Test Repair,Tester3,1970-01-17 07:38:00.000,1970-01-17 07:47:00.000,Variant 6,6,complete,Simulated process instance,,,1,false
774,Inform User,System,1970-01-17 07:48:00.000,1970-01-17 07:48:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Restart Repair,System,1970-01-17 07:52:00.000,1970-01-17 07:52:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Repair (Simple),SolverS1,1970-01-17 07:52:00.000,1970-01-17 07:58:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Test Repair,Tester4,1970-01-17 07:58:00.000,1970-01-17 08:05:00.000,Variant 6,6,complete,Simulated process instance,,,2,false
774,Restart Repair,System,1970-01-17 08:13:00.000,1970-01-17 08:13:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Repair (Simple),SolverS2,1970-01-17 08:13:00.000,1970-01-17 08:28:00.000,Variant 6,6,complete,Simulated process instance,,,,
774,Test Repair,Tester5,1970-01-17 08:28:00.000,1970-01-17 08:35:00.000,Variant 6,6,complete,Simulated process instance,,,3,false
774,Archive Repair,System,1970-01-17 08:45:00.000,1970-01-17 08:45:00.000,Variant 6,6,complete,Simulated process instance,,,3,false
775,Register,System,1970-01-17 16:20:00.000,1970-01-17 16:20:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Analyze Defect,Tester5,1970-01-17 16:20:00.000,1970-01-17 16:30:00.000,Variant 37,37,complete,Simulated process instance,10,T2,,
775,Inform User,System,1970-01-17 16:56:00.000,1970-01-17 16:56:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Repair (Complex),SolverC2,1970-01-17 16:59:00.000,1970-01-17 17:09:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Test Repair,Tester1,1970-01-17 17:09:00.000,1970-01-17 17:19:00.000,Variant 37,37,complete,Simulated process instance,,,0,false
775,Restart Repair,System,1970-01-17 17:27:00.000,1970-01-17 17:27:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Repair (Complex),SolverC2,1970-01-17 17:27:00.000,1970-01-17 17:38:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Test Repair,Tester3,1970-01-17 17:38:00.000,1970-01-17 17:47:00.000,Variant 37,37,complete,Simulated process instance,,,0,false
775,Restart Repair,System,1970-01-17 17:57:00.000,1970-01-17 17:57:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Repair (Complex),SolverC1,1970-01-17 17:57:00.000,1970-01-17 18:09:00.000,Variant 37,37,complete,Simulated process instance,,,,
775,Test Repair,Tester6,1970-01-17 18:09:00.000,1970-01-17 18:15:00.000,Variant 37,37,complete,Simulated process instance,,,0,true
775,Archive Repair,System,1970-01-17 18:20:00.000,1970-01-17 18:20:00.000,Variant 37,37,complete,Simulated process instance,,,0,true
776,Register,System,1970-01-17 09:50:00.000,1970-01-17 09:50:00.000,Variant 2,2,complete,Simulated process instance,,,,
776,Analyze Defect,Tester4,1970-01-17 09:50:00.000,1970-01-17 09:57:00.000,Variant 2,2,complete,Simulated process instance,10,T3,,
776,Repair (Complex),SolverC1,1970-01-17 10:15:00.000,1970-01-17 10:27:00.000,Variant 2,2,complete,Simulated process instance,,,,
776,Test Repair,Tester5,1970-01-17 10:27:00.000,1970-01-17 10:34:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
776,Inform User,System,1970-01-17 10:40:00.000,1970-01-17 10:40:00.000,Variant 2,2,complete,Simulated process instance,,,,
776,Archive Repair,System,1970-01-17 10:42:00.000,1970-01-17 10:42:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
777,Register,System,1970-01-17 20:49:00.000,1970-01-17 20:49:00.000,Variant 15,15,complete,Simulated process instance,,,,
777,Analyze Defect,Tester6,1970-01-17 20:49:00.000,1970-01-17 20:57:00.000,Variant 15,15,complete,Simulated process instance,8,T1,,
777,Repair (Complex),SolverC2,1970-01-17 21:16:00.000,1970-01-17 21:35:00.000,Variant 15,15,complete,Simulated process instance,,,,
777,Inform User,System,1970-01-17 21:28:00.000,1970-01-17 21:28:00.000,Variant 15,15,complete,Simulated process instance,,,,
777,Test Repair,Tester4,1970-01-17 21:35:00.000,1970-01-17 21:40:00.000,Variant 15,15,complete,Simulated process instance,,,0,false
777,Restart Repair,System,1970-01-17 21:46:00.000,1970-01-17 21:46:00.000,Variant 15,15,complete,Simulated process instance,,,,
777,Repair (Complex),SolverC1,1970-01-17 21:46:00.000,1970-01-17 22:02:00.000,Variant 15,15,complete,Simulated process instance,,,,
777,Test Repair,Tester4,1970-01-17 22:02:00.000,1970-01-17 22:07:00.000,Variant 15,15,complete,Simulated process instance,,,0,true
777,Archive Repair,System,1970-01-17 22:17:00.000,1970-01-17 22:17:00.000,Variant 15,15,complete,Simulated process instance,,,0,true
778,Register,System,1970-01-17 00:42:00.000,1970-01-17 00:42:00.000,Variant 3,3,complete,Simulated process instance,,,,
778,Analyze Defect,Tester1,1970-01-17 00:42:00.000,1970-01-17 00:49:00.000,Variant 3,3,complete,Simulated process instance,4,T1,,
778,Repair (Simple),SolverS3,1970-01-17 00:54:00.000,1970-01-17 01:13:00.000,Variant 3,3,complete,Simulated process instance,,,,
778,Test Repair,Tester1,1970-01-17 01:13:00.000,1970-01-17 01:18:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
778,Inform User,System,1970-01-17 01:31:00.000,1970-01-17 01:31:00.000,Variant 3,3,complete,Simulated process instance,,,,
778,Archive Repair,System,1970-01-17 01:31:00.000,1970-01-17 01:31:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
779,Register,System,1970-01-17 08:59:00.000,1970-01-17 08:59:00.000,Variant 2,2,complete,Simulated process instance,,,,
779,Analyze Defect,Tester2,1970-01-17 08:59:00.000,1970-01-17 09:05:00.000,Variant 2,2,complete,Simulated process instance,10,T2,,
779,Repair (Complex),SolverC1,1970-01-17 09:12:00.000,1970-01-17 09:22:00.000,Variant 2,2,complete,Simulated process instance,,,,
779,Test Repair,Tester3,1970-01-17 09:22:00.000,1970-01-17 09:29:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
779,Inform User,System,1970-01-17 09:42:00.000,1970-01-17 09:42:00.000,Variant 2,2,complete,Simulated process instance,,,,
779,Archive Repair,System,1970-01-17 09:42:00.000,1970-01-17 09:42:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
78,Register,System,1970-01-03 02:22:00.000,1970-01-03 02:22:00.000,Variant 1,1,complete,Simulated process instance,,,,
78,Analyze Defect,Tester6,1970-01-03 02:22:00.000,1970-01-03 02:27:00.000,Variant 1,1,complete,Simulated process instance,7,T2,,
78,Repair (Complex),SolverC3,1970-01-03 02:56:00.000,1970-01-03 03:38:00.000,Variant 1,1,complete,Simulated process instance,,,,
78,Inform User,System,1970-01-03 02:57:00.000,1970-01-03 02:57:00.000,Variant 1,1,complete,Simulated process instance,,,,
78,Test Repair,Tester5,1970-01-03 03:38:00.000,1970-01-03 03:45:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
78,Archive Repair,System,1970-01-03 03:54:00.000,1970-01-03 03:54:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
780,Register,System,1970-01-17 00:28:00.000,1970-01-17 00:28:00.000,Variant 7,7,complete,Simulated process instance,,,,
780,Analyze Defect,Tester3,1970-01-17 00:28:00.000,1970-01-17 00:34:00.000,Variant 7,7,complete,Simulated process instance,4,T3,,
780,Repair (Simple),SolverS1,1970-01-17 00:46:00.000,1970-01-17 00:51:00.000,Variant 7,7,complete,Simulated process instance,,,,
780,Test Repair,Tester2,1970-01-17 00:51:00.000,1970-01-17 01:01:00.000,Variant 7,7,complete,Simulated process instance,,,1,false
780,Inform User,System,1970-01-17 00:58:00.000,1970-01-17 00:58:00.000,Variant 7,7,complete,Simulated process instance,,,,
780,Restart Repair,System,1970-01-17 01:08:00.000,1970-01-17 01:08:00.000,Variant 7,7,complete,Simulated process instance,,,,
780,Repair (Simple),SolverS2,1970-01-17 01:08:00.000,1970-01-17 01:22:00.000,Variant 7,7,complete,Simulated process instance,,,,
780,Test Repair,Tester3,1970-01-17 01:22:00.000,1970-01-17 01:29:00.000,Variant 7,7,complete,Simulated process instance,,,2,true
780,Archive Repair,System,1970-01-17 01:39:00.000,1970-01-17 01:39:00.000,Variant 7,7,complete,Simulated process instance,,,2,true
781,Register,System,1970-01-18 02:29:00.000,1970-01-18 02:29:00.000,Variant 2,2,complete,Simulated process instance,,,,
781,Analyze Defect,Tester4,1970-01-18 02:29:00.000,1970-01-18 02:37:00.000,Variant 2,2,complete,Simulated process instance,7,T3,,
781,Repair (Complex),SolverC2,1970-01-18 02:44:00.000,1970-01-18 02:55:00.000,Variant 2,2,complete,Simulated process instance,,,,
781,Test Repair,Tester2,1970-01-18 02:55:00.000,1970-01-18 03:04:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
781,Inform User,System,1970-01-18 03:26:00.000,1970-01-18 03:26:00.000,Variant 2,2,complete,Simulated process instance,,,,
781,Archive Repair,System,1970-01-18 03:26:00.000,1970-01-18 03:26:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
782,Register,System,1970-01-17 06:24:00.000,1970-01-17 06:24:00.000,Variant 8,8,complete,Simulated process instance,,,,
782,Analyze Defect,Tester5,1970-01-17 06:24:00.000,1970-01-17 06:29:00.000,Variant 8,8,complete,Simulated process instance,5,T3,,
782,Repair (Simple),SolverS1,1970-01-17 06:30:00.000,1970-01-17 06:35:00.000,Variant 8,8,complete,Simulated process instance,,,,
782,Test Repair,Tester6,1970-01-17 06:35:00.000,1970-01-17 06:40:00.000,Variant 8,8,complete,Simulated process instance,,,1,false
782,Restart Repair,System,1970-01-17 06:48:00.000,1970-01-17 06:48:00.000,Variant 8,8,complete,Simulated process instance,,,,
782,Repair (Simple),SolverS3,1970-01-17 06:48:00.000,1970-01-17 07:08:00.000,Variant 8,8,complete,Simulated process instance,,,,
782,Inform User,System,1970-01-17 06:58:00.000,1970-01-17 06:58:00.000,Variant 8,8,complete,Simulated process instance,,,,
782,Test Repair,Tester5,1970-01-17 07:08:00.000,1970-01-17 07:18:00.000,Variant 8,8,complete,Simulated process instance,,,2,true
782,Archive Repair,System,1970-01-17 07:28:00.000,1970-01-17 07:28:00.000,Variant 8,8,complete,Simulated process instance,,,2,true
783,Register,System,1970-01-18 11:29:00.000,1970-01-18 11:29:00.000,Variant 3,3,complete,Simulated process instance,,,,
783,Analyze Defect,Tester4,1970-01-18 11:29:00.000,1970-01-18 11:39:00.000,Variant 3,3,complete,Simulated process instance,2,T3,,
783,Repair (Simple),SolverS3,1970-01-18 12:05:00.000,1970-01-18 12:21:00.000,Variant 3,3,complete,Simulated process instance,,,,
783,Test Repair,Tester1,1970-01-18 12:21:00.000,1970-01-18 12:27:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
783,Inform User,System,1970-01-18 12:24:00.000,1970-01-18 12:24:00.000,Variant 3,3,complete,Simulated process instance,,,,
783,Archive Repair,System,1970-01-18 12:32:00.000,1970-01-18 12:32:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
784,Register,System,1970-01-18 00:39:00.000,1970-01-18 00:39:00.000,Variant 2,2,complete,Simulated process instance,,,,
784,Analyze Defect,Tester4,1970-01-18 00:39:00.000,1970-01-18 00:49:00.000,Variant 2,2,complete,Simulated process instance,8,T2,,
784,Repair (Complex),SolverC1,1970-01-18 01:08:00.000,1970-01-18 01:25:00.000,Variant 2,2,complete,Simulated process instance,,,,
784,Test Repair,Tester2,1970-01-18 01:25:00.000,1970-01-18 01:35:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
784,Inform User,System,1970-01-18 01:28:00.000,1970-01-18 01:28:00.000,Variant 2,2,complete,Simulated process instance,,,,
784,Archive Repair,System,1970-01-18 01:41:00.000,1970-01-18 01:41:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
785,Register,System,1970-01-17 19:14:00.000,1970-01-17 19:14:00.000,Variant 9,9,complete,Simulated process instance,,,,
785,Analyze Defect,Tester2,1970-01-17 19:14:00.000,1970-01-17 19:22:00.000,Variant 9,9,complete,Simulated process instance,4,T2,,
785,Inform User,System,1970-01-17 19:39:00.000,1970-01-17 19:39:00.000,Variant 9,9,complete,Simulated process instance,,,,
785,Repair (Simple),SolverS2,1970-01-17 19:43:00.000,1970-01-17 19:49:00.000,Variant 9,9,complete,Simulated process instance,,,,
785,Test Repair,Tester2,1970-01-17 19:49:00.000,1970-01-17 19:56:00.000,Variant 9,9,complete,Simulated process instance,,,1,true
785,Archive Repair,System,1970-01-17 20:02:00.000,1970-01-17 20:02:00.000,Variant 9,9,complete,Simulated process instance,,,1,true
786,Register,System,1970-01-17 23:20:00.000,1970-01-17 23:20:00.000,Variant 5,5,complete,Simulated process instance,,,,
786,Analyze Defect,Tester6,1970-01-17 23:20:00.000,1970-01-17 23:30:00.000,Variant 5,5,complete,Simulated process instance,4,T3,,
786,Repair (Simple),SolverS3,1970-01-17 23:45:00.000,1970-01-17 23:55:00.000,Variant 5,5,complete,Simulated process instance,,,,
786,Inform User,System,1970-01-17 23:55:00.000,1970-01-17 23:55:00.000,Variant 5,5,complete,Simulated process instance,,,,
786,Test Repair,Tester3,1970-01-17 23:55:00.000,1970-01-18 00:00:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
786,Archive Repair,System,1970-01-18 00:05:00.000,1970-01-18 00:05:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
787,Register,System,1970-01-17 13:43:00.000,1970-01-17 13:43:00.000,Variant 2,2,complete,Simulated process instance,,,,
787,Analyze Defect,Tester4,1970-01-17 13:43:00.000,1970-01-17 13:48:00.000,Variant 2,2,complete,Simulated process instance,7,T1,,
787,Repair (Complex),SolverC1,1970-01-17 13:58:00.000,1970-01-17 14:08:00.000,Variant 2,2,complete,Simulated process instance,,,,
787,Test Repair,Tester2,1970-01-17 14:08:00.000,1970-01-17 14:16:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
787,Inform User,System,1970-01-17 14:18:00.000,1970-01-17 14:18:00.000,Variant 2,2,complete,Simulated process instance,,,,
787,Archive Repair,System,1970-01-17 14:24:00.000,1970-01-17 14:24:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
788,Register,System,1970-01-18 15:42:00.000,1970-01-18 15:42:00.000,Variant 3,3,complete,Simulated process instance,,,,
788,Analyze Defect,Tester2,1970-01-18 15:42:00.000,1970-01-18 15:51:00.000,Variant 3,3,complete,Simulated process instance,2,T3,,
788,Repair (Simple),SolverS3,1970-01-18 15:56:00.000,1970-01-18 16:06:00.000,Variant 3,3,complete,Simulated process instance,,,,
788,Test Repair,Tester2,1970-01-18 16:06:00.000,1970-01-18 16:12:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
788,Inform User,System,1970-01-18 16:18:00.000,1970-01-18 16:18:00.000,Variant 3,3,complete,Simulated process instance,,,,
788,Archive Repair,System,1970-01-18 16:18:00.000,1970-01-18 16:18:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
789,Register,System,1970-01-17 11:34:00.000,1970-01-17 11:34:00.000,Variant 3,3,complete,Simulated process instance,,,,
789,Analyze Defect,Tester1,1970-01-17 11:34:00.000,1970-01-17 11:40:00.000,Variant 3,3,complete,Simulated process instance,4,T2,,
789,Repair (Simple),SolverS3,1970-01-17 11:51:00.000,1970-01-17 12:11:00.000,Variant 3,3,complete,Simulated process instance,,,,
789,Test Repair,Tester6,1970-01-17 12:11:00.000,1970-01-17 12:18:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
789,Inform User,System,1970-01-17 12:27:00.000,1970-01-17 12:27:00.000,Variant 3,3,complete,Simulated process instance,,,,
789,Archive Repair,System,1970-01-17 12:27:00.000,1970-01-17 12:27:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
79,Register,System,1970-01-03 21:12:00.000,1970-01-03 21:12:00.000,Variant 5,5,complete,Simulated process instance,,,,
79,Analyze Defect,Tester6,1970-01-03 21:12:00.000,1970-01-03 21:19:00.000,Variant 5,5,complete,Simulated process instance,4,T2,,
79,Repair (Simple),SolverS2,1970-01-03 21:40:00.000,1970-01-03 21:53:00.000,Variant 5,5,complete,Simulated process instance,,,,
79,Inform User,System,1970-01-03 21:41:00.000,1970-01-03 21:41:00.000,Variant 5,5,complete,Simulated process instance,,,,
79,Test Repair,Tester1,1970-01-03 21:53:00.000,1970-01-03 22:00:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
79,Archive Repair,System,1970-01-03 22:10:00.000,1970-01-03 22:10:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
790,Register,System,1970-01-18 07:25:00.000,1970-01-18 07:25:00.000,Variant 1,1,complete,Simulated process instance,,,,
790,Analyze Defect,Tester4,1970-01-18 07:25:00.000,1970-01-18 07:35:00.000,Variant 1,1,complete,Simulated process instance,7,T2,,
790,Repair (Complex),SolverC3,1970-01-18 07:37:00.000,1970-01-18 08:22:00.000,Variant 1,1,complete,Simulated process instance,,,,
790,Inform User,System,1970-01-18 08:18:00.000,1970-01-18 08:18:00.000,Variant 1,1,complete,Simulated process instance,,,,
790,Test Repair,Tester2,1970-01-18 08:22:00.000,1970-01-18 08:30:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
790,Archive Repair,System,1970-01-18 08:39:00.000,1970-01-18 08:39:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
791,Register,System,1970-01-17 12:44:00.000,1970-01-17 12:44:00.000,Variant 3,3,complete,Simulated process instance,,,,
791,Analyze Defect,Tester2,1970-01-17 12:44:00.000,1970-01-17 12:52:00.000,Variant 3,3,complete,Simulated process instance,1,T2,,
791,Repair (Simple),SolverS3,1970-01-17 12:58:00.000,1970-01-17 13:09:00.000,Variant 3,3,complete,Simulated process instance,,,,
791,Test Repair,Tester3,1970-01-17 13:09:00.000,1970-01-17 13:19:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
791,Inform User,System,1970-01-17 13:24:00.000,1970-01-17 13:24:00.000,Variant 3,3,complete,Simulated process instance,,,,
791,Archive Repair,System,1970-01-17 13:28:00.000,1970-01-17 13:28:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
792,Register,System,1970-01-18 16:23:00.000,1970-01-18 16:23:00.000,Variant 15,15,complete,Simulated process instance,,,,
792,Analyze Defect,Tester1,1970-01-18 16:23:00.000,1970-01-18 16:31:00.000,Variant 15,15,complete,Simulated process instance,9,T1,,
792,Repair (Complex),SolverC2,1970-01-18 16:40:00.000,1970-01-18 16:54:00.000,Variant 15,15,complete,Simulated process instance,,,,
792,Inform User,System,1970-01-18 16:53:00.000,1970-01-18 16:53:00.000,Variant 15,15,complete,Simulated process instance,,,,
792,Test Repair,Tester5,1970-01-18 16:54:00.000,1970-01-18 17:02:00.000,Variant 15,15,complete,Simulated process instance,,,0,false
792,Restart Repair,System,1970-01-18 17:09:00.000,1970-01-18 17:09:00.000,Variant 15,15,complete,Simulated process instance,,,,
792,Repair (Complex),SolverC1,1970-01-18 17:09:00.000,1970-01-18 17:21:00.000,Variant 15,15,complete,Simulated process instance,,,,
792,Test Repair,Tester6,1970-01-18 17:21:00.000,1970-01-18 17:30:00.000,Variant 15,15,complete,Simulated process instance,,,0,true
792,Archive Repair,System,1970-01-18 17:35:00.000,1970-01-18 17:35:00.000,Variant 15,15,complete,Simulated process instance,,,0,true
793,Register,System,1970-01-18 04:08:00.000,1970-01-18 04:08:00.000,Variant 2,2,complete,Simulated process instance,,,,
793,Analyze Defect,Tester2,1970-01-18 04:08:00.000,1970-01-18 04:13:00.000,Variant 2,2,complete,Simulated process instance,7,T2,,
793,Repair (Complex),SolverC2,1970-01-18 04:20:00.000,1970-01-18 04:39:00.000,Variant 2,2,complete,Simulated process instance,,,,
793,Test Repair,Tester6,1970-01-18 04:39:00.000,1970-01-18 04:45:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
793,Inform User,System,1970-01-18 04:53:00.000,1970-01-18 04:53:00.000,Variant 2,2,complete,Simulated process instance,,,,
793,Archive Repair,System,1970-01-18 04:53:00.000,1970-01-18 04:53:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
794,Register,System,1970-01-17 19:05:00.000,1970-01-17 19:05:00.000,Variant 1,1,complete,Simulated process instance,,,,
794,Analyze Defect,Tester1,1970-01-17 19:05:00.000,1970-01-17 19:14:00.000,Variant 1,1,complete,Simulated process instance,8,T2,,
794,Repair (Complex),SolverC3,1970-01-17 19:33:00.000,1970-01-17 20:20:00.000,Variant 1,1,complete,Simulated process instance,,,,
794,Inform User,System,1970-01-17 19:36:00.000,1970-01-17 19:36:00.000,Variant 1,1,complete,Simulated process instance,,,,
794,Test Repair,Tester2,1970-01-17 20:20:00.000,1970-01-17 20:28:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
794,Archive Repair,System,1970-01-17 20:36:00.000,1970-01-17 20:36:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
795,Register,System,1970-01-18 07:43:00.000,1970-01-18 07:43:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Analyze Defect,Tester3,1970-01-18 07:43:00.000,1970-01-18 07:51:00.000,Variant 14,14,complete,Simulated process instance,2,T3,,
795,Repair (Simple),SolverS2,1970-01-18 07:58:00.000,1970-01-18 08:07:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Test Repair,Tester4,1970-01-18 08:07:00.000,1970-01-18 08:12:00.000,Variant 14,14,complete,Simulated process instance,,,1,false
795,Restart Repair,System,1970-01-18 08:22:00.000,1970-01-18 08:22:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Repair (Simple),SolverS1,1970-01-18 08:22:00.000,1970-01-18 08:29:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Test Repair,Tester6,1970-01-18 08:29:00.000,1970-01-18 08:37:00.000,Variant 14,14,complete,Simulated process instance,,,2,false
